customer_id,list_price,standard_cost
232,688.7399999999999,162.475
233,869.77,505.25499999999994
234,1155.799,589.6733333333333
235,875.419090909091,449.43545454545455
236,1313.835,705.175
237,894.59875,440.21875
238,1167.72,545.206
239,1442.9033333333334,784.2111111111111
240,948.255,558.5533333333334
241,963.9675,483.2625
242,1114.0357142857142,748.5071428571429
243,1469.7300000000002,909.604
244,1572.665,362.34999999999997
245,971.052,528.4480000000001
246,1080.5533333333333,727.8688888888888
247,1396.91,695.03
248,1271.7371428571428,815.5485714285714
249,729.9044444444445,481.4455555555556
250,1409.467142857143,835.3171428571429
251,856.25,553.75
252,1113.096,593.568
253,586.478,348.21999999999997
254,1400.152857142857,431.44571428571425
255,1245.8258333333333,655.8127272727273
256,1172.232,826.5
257,1523.21,793.104
258,963.28,634.7639999999999
259,1332.4850000000001,801.3225
260,954.1111111111111,578.3988888888889
261,1015.2966666666666,567.1688888888889
262,919.4739999999999,495.90200000000004
263,1128.9771428571428,632.2714285714285
264,803.674,328.64
265,1202.285,529.0575
266,1047.8575,612.15
267,1257.3125,672.815
268,1276.14,597.8425
269,1043.074,709.304
270,1059.087142857143,398.34285714285716
271,1146.5100000000002,633.375
272,1049.31,500.4428571428572
273,1137.224,485.3
274,649.4200000000001,451.905
275,1271.7385714285715,680.0699999999999
276,1018.68,834.0216666666666
277,1134.805,643.0225
278,1228.07,400.91
279,636.195,226.87333333333333
280,1144.3254545454545,475.18636363636364
281,884.365,325.9475
282,1282.92,970.845
283,1396.765,575.67
284,1174.9679999999998,524.684
285,1120.8816666666667,683.0916666666667
286,1600.5149999999999,1111.84
287,2083.94,675.03
288,984.1424999999999,531.96
289,1138.307,599.5566666666667
290,1182.586,508.93
291,491.775,189.27
292,1260.8528571428571,742.0528571428571
293,1035.112,636.726
294,1245.5914285714284,458.49571428571426
295,850.9228571428572,202.3657142857143
296,1338.7866666666666,500.35666666666674
297,1418.6775,518.8824999999999
298,1129.138181818182,610.823
299,1470.8742857142859,485.45714285714286
300,1400.748,705.568
301,180.89,136.035
302,1012.465,884.76
303,1291.3933333333334,209.03333333333333
304,809.411111111111,499.9622222222222
305,912.1800000000001,526.34
306,681.23,561.555
307,1090.888888888889,684.1166666666667
308,1238.67,557.635
309,1368.9825,816.8375
310,1295.0057142857145,617.2642857142857
311,1259.8433333333335,584.0966666666667
312,1260.6866666666667,427.0683333333333
313,1496.5,965.395
314,783.0912500000001,383.0725
315,853.0566666666667,608.5999999999999
316,953.46,413.7825
317,1338.4940000000001,631.016
318,1325.152857142857,806.2699999999999
319,1410.308,619.126
320,1172.106,451.64
321,1081.1979999999999,679.962
322,1231.8525,370.055
323,832.0183333333334,495.23
324,542.228,186.28799999999998
325,1339.5842857142857,513.14
326,1139.6933333333334,739.2766666666666
327,1221.642,521.9159999999999
328,717.44125,422.71625
329,904.2066666666666,301.205
330,1418.8666666666668,536.0666666666667
331,1227.6228571428571,441.26500000000004
332,681.23,561.555
333,917.5585714285714,443.25857142857143
334,1020.9833333333332,666.385
335,1117.17,888.675
336,742.3900000000001,222.75799999999998
337,975.9283333333333,411.125
338,1225.5014285714285,890.6857142857143
339,1291.836,426.38800000000003
340,1009.98875,662.31875
341,1766.4699999999998,1288.9299999999998
342,613.9399999999999,447.1525
343,1153.111111111111,576.0488888888889
344,1265.207777777778,365.0677777777778
345,1063.7342857142855,496.3828571428572
346,986.0400000000001,272.62888888888887
347,1765.7514285714285,576.27
348,927.0966666666667,581.765
349,923.9860000000001,590.134
350,788.0216666666666,619.9033333333333
351,1416.055,696.745
352,1422.2116666666668,688.145
353,1247.3718181818183,629.8418181818182
354,898.685,381.73166666666674
355,934.8040000000001,402.254
356,1153.1799999999998,681.58
357,1097.4025000000001,540.4662500000001
358,1064.91,361.91499999999996
359,856.463,564.287
360,1213.8780000000002,199.832
361,941.8100000000001,452.07428571428574
362,697.296,402.688
363,1936.8566666666666,360.49500000000006
364,1131.8983333333333,576.9033333333333
365,1169.7557142857142,494.89285714285717
366,977.8516666666668,529.0683333333334
367,1169.0016666666668,563.26
368,1033.34,595.5922222222222
369,1192.04375,700.5725
370,1090.5642857142857,620.5271428571428
371,1371.96,371.056
372,858.8025,534.03625
373,1466.68,363.25
374,1292.7733333333333,414.1483333333333
375,865.0825,743.0825
376,660.63,537.9066666666666
377,892.9123076923078,537.7875
378,832.5585714285714,370.2271428571429
379,1424.915,1104.45
380,1282.69875,508.17875000000004
381,1002.475,435.695
382,933.8457142857143,697.0671428571429
383,1307.6333333333332,978.4699999999999
384,1013.6479999999999,430.13
385,1195.358888888889,615.3011111111111
386,1089.0880000000002,605.894
387,1767.7,628.4399999999999
388,952.5166666666668,341.17333333333335
389,658.0716666666667,304.195
390,748.4200000000001,496.5533333333333
391,783.2175,454.4525
392,1165.3714285714286,447.46999999999997
393,1364.1799999999998,930.89
394,977.3425,296.66
395,1114.6414285714286,457.82142857142856
396,1093.4483333333335,318.9266666666667
397,773.5166666666668,234.61999999999998
398,635.2114285714285,501.14
399,1308.0933333333335,471.3433333333333
400,853.202,315.418
401,1068.3828571428571,547.9499999999999
402,1358.0366666666666,530.465
403,1020.4383333333334,411.49
404,1036.6955555555555,484.9511111111112
405,1244.8133333333333,688.4233333333333
406,982.0849999999999,401.06166666666667
407,870.87,415.7522222222222
408,1050.594,434.13800000000003
409,902.5275,335.5675
410,781.842857142857,470.71
411,1026.048,515.2819999999999
412,1013.7066666666666,662.03
413,1061.326,296.76599999999996
414,795.0749999999999,410.98166666666674
415,1835.0,1089.615
416,934.01,316.81399999999996
417,1238.20625,697.3728571428571
418,1049.6899999999998,495.5016666666667
419,1131.0614285714287,412.86571428571426
420,1108.054,742.837
421,1203.8216666666667,545.13
422,1366.25,768.54
423,1011.7239999999999,693.76
424,1290.9457142857143,644.49
425,1560.7471428571428,505.23285714285714
426,1167.4288888888889,397.0788888888889
427,1169.6375,540.7175
428,1126.18125,706.7925
429,1078.94625,622.4137499999999
430,1249.085,311.5566666666667
431,1616.23,74.51
432,1154.6325,515.86125
433,1137.4255555555555,720.2966666666666
434,972.73,458.785
435,1417.275,235.33749999999998
436,1124.8633333333335,416.6266666666667
437,932.6266666666667,425.02666666666664
438,1597.16125,635.6125
439,1097.485,639.1116666666667
440,971.63125,661.4825000000001
441,970.2400000000001,386.65333333333336
442,816.3828571428572,417.91857142857145
443,1075.1328571428571,601.7083333333334
444,1021.0157142857142,477.09285714285716
445,1326.6563636363637,591.9418181818181
446,1335.38875,664.97625
447,1083.82,620.1733333333333
448,1217.012,502.825
449,1040.1583333333335,491.425
450,1342.3875,547.8125
451,987.5866666666667,560.8583333333333
452,774.4860000000001,462.168
453,777.52625,491.02
454,1380.402857142857,703.4385714285714
455,1358.7233333333334,825.09
456,1252.328,815.708
457,1310.704,574.6360000000001
458,723.126,473.67800000000005
459,1289.826,809.346
460,1253.2425,748.8275
461,1295.8575,580.56
462,1305.1316666666667,705.0883333333333
463,1097.067142857143,549.9671428571429
464,1381.6433333333334,1031.145
465,794.485,213.02
466,942.5028571428572,540.5514285714286
467,1297.9328571428573,535.845
468,1210.81,533.545
469,756.6659999999999,338.945
470,1022.64,752.5585714285714
471,1040.6033333333332,387.585
472,1197.932,535.9739999999999
473,1337.068888888889,407.6622222222222
474,1053.9099999999999,293.545
475,733.0357142857143,317.71000000000004
476,1104.225,765.8225
477,1179.886,504.87399999999997
478,986.77,617.8577777777778
479,975.6933333333333,605.1155555555556
480,1589.655,1267.645
481,1078.22,269.615
482,1187.0130000000001,598.293
483,1196.0157142857145,866.3328571428572
484,1138.8700000000001,797.914
485,943.7183333333332,491.1716666666666
486,1464.716,481.562
487,937.575,593.8199999999999
488,694.1571428571427,526.7142857142857
489,1090.1380000000001,675.402
490,1098.5277777777778,588.1933333333333
491,877.2385714285714,486.42285714285714
492,1312.0375,635.0625
493,202.59333333333333,151.9466666666667
494,841.5099999999999,543.18
495,1020.0233333333332,338.85
496,903.0475,575.355
497,693.0375,427.6675
498,1404.9928571428572,693.22
499,814.5845454545455,446.98636363636365
500,1172.74,675.51375
501,779.6275,431.48
502,970.4620000000001,378.546
503,998.2625,454.31333333333333
504,893.20875,553.86375
505,1291.282,617.388
506,1420.825,722.301
507,1143.2725,468.1271428571429
508,1274.7,685.8066666666667
509,1002.9083333333333,271.2866666666667
510,1666.69,819.395
511,919.7379999999999,363.16200000000003
512,1058.4875,774.4025
513,1191.608,347.18
514,1480.212,1051.354
515,1362.7555555555555,586.5066666666667
516,902.1700000000001,429.94899999999996
517,847.185,408.4916666666666
518,1096.33,783.5799999999999
519,1117.7125,536.115
520,513.208,349.356
521,924.7850000000001,612.335
522,880.0475,464.09000000000003
523,1080.8683333333333,614.9066666666666
524,914.4085714285713,625.1899999999999
525,1296.585,848.48125
526,891.5533333333333,521.0366666666667
527,1238.42,391.04
528,1105.3014285714287,508.8514285714286
529,1006.0366666666667,616.18
530,938.93,355.1466666666667
531,948.5966666666667,480.57399999999996
532,1250.5449999999998,597.0733333333334
533,1368.3500000000001,470.5083333333334
534,1027.97625,426.73249999999996
535,839.645,208.86
536,1228.205,312.63
537,968.7633333333333,693.52
538,1277.7442857142855,356.7228571428572
539,898.54875,688.995
540,736.605,433.09999999999997
541,1248.806,697.75
542,1066.575,716.8216666666667
543,921.1600000000001,536.33
544,1057.165,495.55999999999995
545,1449.5600000000002,505.2616666666667
546,1432.98,543.074
547,985.5883333333333,502.0566666666667
548,1071.0357142857142,467.7085714285714
549,996.4725,527.50375
550,909.314,621.77
551,930.595,218.095
552,740.0675000000001,345.6424999999999
553,1152.1966666666667,724.485
554,768.7933333333332,211.9033333333333
555,1315.4325,439.02500000000003
556,1392.066,595.0600000000001
557,917.225,502.07
558,997.7600000000001,495.90000000000003
559,1032.42,576.3
560,1172.21,574.9666666666667
561,962.7033333333334,480.7716666666667
562,737.388,312.386
563,784.6785714285714,508.80285714285714
564,1235.9233333333334,878.6916666666666
565,1245.434,537.5269999999999
566,964.41,249.22333333333336
567,405.405,295.5125
568,717.9928571428571,538.2642857142857
569,1890.0825,369.0475
570,1164.665,590.32
571,1239.51,477.84999999999997
572,895.4416666666666,462.035
573,1224.905,415.49
574,1189.4475,646.345
575,999.155,642.035
576,1579.2366666666667,815.8449999999999
577,955.9090909090909,570.2418181818182
578,900.157142857143,506.61285714285714
579,1161.148888888889,693.9711111111111
580,891.256,454.1540000000001
581,1399.2975000000001,843.4100000000001
582,1040.7649999999999,354.615
583,1032.495,467.94750000000005
584,849.8799999999999,532.3275
585,1171.02,743.6114285714285
586,1400.98,534.1833333333333
587,1231.9814285714288,590.0300000000001
588,1210.666,489.896
589,1086.6433333333332,620.6766666666666
590,1206.3016666666667,653.8375
591,541.9,299.42
592,798.235,530.3525000000001
593,947.1283333333334,364.8283333333333
594,1332.9022222222222,596.1555555555556
595,1089.4733333333334,419.08666666666664
596,1621.57,342.78999999999996
597,859.8800000000001,493.802
598,853.7414285714286,348.6614285714286
599,1450.15,586.322
600,1297.8466666666666,679.5866666666667
601,1043.2279999999998,758.54
602,1118.2559999999999,604.504
603,1183.4385714285713,733.71
604,1360.46,583.4666666666667
605,1147.5162500000001,519.31125
606,1038.1816666666666,623.4266666666667
607,1294.099,580.337
608,1157.53625,651.2725
609,984.36,442.1775
610,903.9944444444444,526.2266666666667
611,1327.7975000000001,890.2425000000001
612,1116.206,693.112
613,983.1416666666668,633.3766666666667
614,950.7777777777778,270.7266666666667
615,1557.7025,652.4825000000001
616,1359.9524999999999,935.9525
617,835.9649999999999,257.6075
618,1103.855,502.65999999999997
619,1006.1014285714285,523.48
620,677.78125,430.11875000000003
621,1319.1633333333334,638.4066666666666
622,1499.3333333333333,956.77
623,1686.7266666666667,1141.0966666666666
624,1693.3100000000002,575.68
625,948.1116666666667,560.4316666666666
626,900.2555555555555,518.3255555555556
627,1357.306,437.85200000000003
628,1103.908,841.1360000000001
629,811.31625,530.6375
630,1343.792857142857,812.7628571428571
631,535.33,240.76500000000001
632,1303.95,728.4133333333334
633,1007.7171428571429,532.2242857142858
634,993.88,438.20875
635,664.8033333333334,461.3683333333333
636,1115.53,484.25857142857143
637,1069.21,653.6353846153846
638,1274.86625,836.475
639,971.9250000000001,552.5333333333334
640,1392.66125,857.83625
641,963.335,349.2075
642,757.7671428571429,368.5828571428571
643,1258.695,681.685
644,602.9133333333333,419.58
645,1286.9414285714286,545.1242857142857
646,1202.3799999999999,569.0274999999999
647,1189.29,602.7133333333334
648,1201.5614285714287,598.3285714285714
649,343.63800000000003,290.93
650,1180.4616666666668,696.3466666666667
651,1676.0566666666666,518.2833333333333
652,1137.8744444444446,861.33
653,900.516,375.748
654,1166.6375,695.4200000000001
655,1479.415,520.4350000000001
656,1054.79375,586.09875
657,1106.7466666666667,651.9133333333333
658,1061.0620000000001,541.828
659,1713.5366666666669,886.4433333333333
660,1340.0349999999999,380.1725
661,927.3449999999999,375.99666666666667
662,947.9814285714285,394.69571428571425
663,1361.8025,828.605
664,799.764,411.924
665,1142.95,360.4475
666,1034.768,542.816
667,1165.266,404.71000000000004
668,1057.1100000000001,431.96999999999997
669,1107.9945454545452,606.7872727272727
670,1019.6,634.0575
671,1241.78,342.93833333333333
672,1595.4066666666668,384.35999999999996
673,687.0440000000001,275.304
674,1067.4750000000001,565.9983333333333
675,1401.5033333333333,935.9633333333333
676,1123.3033333333333,640.8283333333334
677,740.774,552.702
678,788.085,351.53000000000003
679,830.007,474.883
680,1399.2625,576.405
681,981.4566666666666,607.4250000000001
682,1182.9071428571428,407.3442857142857
683,1123.342,827.608
684,751.49,447.53999999999996
685,1545.2716666666668,675.5716666666666
686,924.574,509.812
687,471.44666666666666,335.99333333333334
688,1411.76,669.8100000000001
689,1204.75,1024.3066666666666
690,1086.1233333333332,477.7066666666667
691,1230.1525,520.3525
692,909.9411111111111,351.3311111111111
693,1333.584,580.8
694,871.9559999999999,391.79
695,1300.955,718.58
696,688.9685714285714,306.82666666666665
697,1472.19,473.03999999999996
698,1120.8866666666665,688.9
699,885.27,559.8566666666667
700,995.00375,417.74
701,1047.5483333333334,678.2883333333333
702,1275.22,639.9266666666667
703,1460.23,474.46999999999997
704,1088.181,684.735
705,749.0360000000001,406.435
706,1673.4166666666667,488.51666666666665
707,1260.6016666666667,699.235
708,1049.6766666666665,334.40000000000003
709,1189.762,541.1020000000001
710,1403.4014285714286,484.5885714285714
711,946.2075,274.8025
712,1152.9575,580.275
713,1141.105,668.3299999999999
714,949.19,653.3399999999999
715,1426.22,622.8066666666667
716,1113.4633333333334,483.875
717,782.8183333333333,473.2733333333333
718,847.17875,576.6687499999999
719,1335.5555555555557,821.115
720,1300.435,579.2180000000001
721,1269.0871428571427,329.14142857142855
722,1309.722,722.8340000000001
723,876.57375,440.32875
724,1226.5874999999999,592.42875
725,1186.2563636363636,520.6654545454546
726,1711.57,722.9833333333332
727,1461.3483333333334,799.6766666666667
728,1213.2722222222224,500.8544444444445
729,1582.6,532.822
730,932.7842857142857,478.07142857142856
731,1043.2,349.334
732,1219.8300000000002,566.0060000000001
733,1453.251,632.221
734,1115.3733333333332,735.3233333333334
735,1703.5075,947.175
736,999.9533333333333,307.97666666666663
737,1055.162857142857,415.15
738,1095.54625,507.18875
739,943.0629999999999,458.843
740,1538.8825,1017.95
741,696.46,478.23199999999997
742,1153.16,945.4749999999999
743,1213.0880000000002,293.23
744,829.9100000000001,576.374
745,674.495,157.9875
746,808.9933333333333,512.4666666666667
747,900.99,615.3
748,948.6722222222221,558.0055555555556
749,843.5488888888889,640.1355555555556
750,1251.1216666666667,352.50333333333333
751,193.24,144.93
752,1000.54,631.5387499999999
753,1491.9225000000001,526.02625
754,407.015,360.51
755,690.5933333333332,408.18666666666667
756,643.195,289.5933333333333
757,793.52,204.174
758,325.51,242.72
759,913.0155555555555,584.5177777777777
760,952.1433333333332,413.58222222222224
761,1296.736,917.458
762,797.936,328.34000000000003
763,1164.98,515.895
764,1030.605,754.4666666666667
765,879.4979999999999,372.43600000000004
766,827.04,448.385
767,1239.518,751.75
768,1047.28,427.21666666666664
769,1211.84875,578.06875
770,1131.631666666667,388.7183333333333
771,983.6166666666667,457.6483333333333
772,1403.5966666666666,666.2966666666666
773,1291.835,553.41625
774,1311.44,1167.18
775,997.8871428571429,588.982857142857
776,1016.7966666666666,772.1455555555555
777,852.3316666666666,321.61
778,1258.578,916.305
779,874.4680000000001,381.306
780,1166.5733333333335,900.3666666666667
781,752.6920000000001,301.43
782,1702.7466666666667,1098.2183333333335
783,1234.1200000000001,534.348
784,380.09,228.05499999999998
785,717.4233333333333,415.2366666666667
786,1016.3242857142858,469.3614285714286
787,1129.2540000000001,464.654
788,1155.6742857142858,551.58
789,562.1625,200.5675
790,1163.32625,552.1875
791,1100.8700000000001,464.37000000000006
792,1151.3166666666666,602.0416666666666
793,1211.611,733.778
794,1118.962857142857,512.01
795,1196.178,638.982
796,871.0071428571429,325.8742857142857
797,1167.1225,597.6324999999999
798,1428.3500000000001,864.4133333333333
799,1309.080909090909,659.79
800,1047.3166666666666,507.40333333333336
801,537.4,410.08500000000004
802,1251.4566666666667,769.2566666666667
803,636.375,345.2833333333333
804,1160.1666666666667,138.20000000000002
805,1161.0283333333334,695.07
806,1213.615,666.2225000000001
807,1091.7825,469.0
808,1225.6066666666666,519.0333333333333
809,913.3675,790.1825
810,1134.855,898.5649999999999
811,620.9225,297.13666666666666
812,898.2966666666667,416.945
813,877.21,550.488
814,1553.743333333333,835.6999999999999
815,1274.4616666666668,427.5783333333333
816,733.7425,459.1425
817,1068.0,602.2139999999999
818,1023.5766666666667,518.77
819,1006.642,495.034
820,874.257,420.854
821,965.278,380.128
822,2005.66,1203.4
823,1625.9683333333332,657.4183333333333
824,1504.3175,469.8725
825,755.8362500000001,466.34
826,1207.3925,843.74
827,1131.43125,629.62875
828,755.506,479.828
829,1539.365,772.6583333333333
830,1017.8233333333334,600.1116666666667
831,849.168,472.45
832,1130.1775,391.12583333333333
833,1106.53875,509.52625
834,898.8824999999999,718.3075
835,1067.65375,664.41375
836,890.55,448.44
837,1135.4166666666667,690.1466666666666
838,931.2049999999999,439.685
839,637.6825,431.1175
840,1357.4933333333333,804.145
841,1562.314285714286,372.3014285714286
842,909.865,375.57
843,681.6983333333334,286.35
844,1391.5055555555555,865.9144444444444
845,909.8575,581.35
846,1461.8733333333332,752.0933333333332
847,1072.766,601.6475
848,1177.76,686.63
849,1014.4433333333333,300.40833333333336
850,934.59875,579.75875
851,1336.75,525.47
853,1412.3744444444444,605.3011111111111
854,998.1275,479.595
855,1810.415,1047.725
856,977.8628571428571,561.7700000000001
857,1338.586,594.202
858,942.4250000000001,490.99166666666673
859,1163.2966666666669,781.7866666666667
860,1845.2975,962.7674999999999
861,1045.282,843.414
862,774.53,464.72
863,572.0575,396.15250000000003
864,1485.2316666666666,735.335
865,1027.557142857143,418.84285714285716
866,1519.984,569.216
867,1324.57,533.9533333333334
868,1254.9399999999998,332.4683333333333
870,795.53625,340.34999999999997
871,1087.5700000000002,649.7125
872,290.62,215.14
873,885.24,239.948
874,1071.24875,722.92875
875,1155.615,356.12166666666667
876,910.8233333333334,520.4833333333333
877,1020.321111111111,473.78000000000003
878,1510.5966666666666,574.0133333333333
879,839.085,625.96
880,1591.5033333333333,1007.5966666666667
881,1784.62,957.4766666666668
882,1325.672,411.28600000000006
883,528.505,352.1675
884,1820.3483333333334,1287.9779999999998
885,1209.6466666666665,921.7533333333334
886,1289.2900000000002,708.1971428571429
887,1367.3325,711.4024999999999
888,1150.124,694.384
889,873.3900000000001,401.852
890,1121.4,731.135
891,1288.41,848.874
892,961.8639999999999,567.6940000000001
893,1314.6928571428573,619.14
894,939.06,493.52625
895,904.7366666666667,282.34666666666664
896,1112.08,694.6075000000001
897,1203.6475,633.5057142857142
898,478.16,298.72
899,706.6766666666666,494.2633333333333
900,611.61,416.435
901,1737.055,783.835
902,1045.3922222222222,378.38666666666666
903,1122.5088888888888,744.5255555555556
904,1265.955,891.7575
905,850.18625,406.02625
906,1435.5877777777778,938.4911111111111
907,492.69571428571425,296.92857142857144
908,668.4499999999999,257.00714285714287
909,1712.102,654.258
910,966.275,293.085
911,758.52,631.85
912,1029.5028571428572,434.61571428571426
913,1114.7,693.9925000000001
914,1106.764,600.578
915,960.5200000000001,708.4939999999999
916,1170.182,354.7325
917,931.61,257.49875
918,1006.7916666666666,323.692
919,1189.0044444444445,693.5722222222223
920,1043.2916666666667,352.5933333333333
921,1481.5175,542.015
922,884.41,528.43
923,859.8842857142857,383.1471428571429
924,917.1366666666667,523.31
925,1085.069,703.3588888888888
926,937.93,702.235
927,1237.37,576.6633333333333
928,796.33625,446.49625
929,997.158,489.088
930,1065.49,663.2533333333333
